year,state-name,sector-name,fuel-name,value
1983,Virginia,Industrial carbon dioxide emissions,Coal,9.62632
1983,Virginia,Electric Power carbon dioxide emissions,All Fuels,17.296262
1983,Virginia,Electric Power carbon dioxide emissions,Natural Gas,0.184669
1983,Virginia,Electric Power carbon dioxide emissions,Petroleum,1.274748
1983,Virginia,Electric Power carbon dioxide emissions,Coal,15.836846
1983,Virginia,Transportation carbon dioxide emissions,All Fuels,33.900852
1983,Virginia,Transportation carbon dioxide emissions,Natural Gas,0.393567
1983,Virginia,Transportation carbon dioxide emissions,Petroleum,33.507285
1983,Virginia,Commercial carbon dioxide emissions,All Fuels,4.414427
1983,Virginia,Commercial carbon dioxide emissions,Natural Gas,2.09938
1983,Virginia,Commercial carbon dioxide emissions,Petroleum,1.808105
1983,Virginia,Commercial carbon dioxide emissions,Coal,0.506942
1983,Virginia,Residential carbon dioxide emissions,All Fuels,5.806241
1983,Virginia,Residential carbon dioxide emissions,Natural Gas,2.583134
1983,Virginia,Residential carbon dioxide emissions,Petroleum,3.1265
1983,Virginia,Residential carbon dioxide emissions,Coal,0.096606
1983,Virginia,Total carbon dioxide emissions from all sectors,Coal,26.066715
1983,Washington,Residential carbon dioxide emissions,Coal,0.07692
1983,Washington,Total carbon dioxide emissions from all sectors,Natural Gas,5.803934
1983,Washington,Residential carbon dioxide emissions,Natural Gas,1.43769
1983,Washington,Residential carbon dioxide emissions,All Fuels,2.876946
1983,Washington,Commercial carbon dioxide emissions,Coal,0.403902
1983,Washington,Commercial carbon dioxide emissions,Petroleum,1.430622
1983,Washington,Commercial carbon dioxide emissions,Natural Gas,1.588638
1983,Washington,Commercial carbon dioxide emissions,All Fuels,3.423162
1983,Washington,Transportation carbon dioxide emissions,Petroleum,26.010563
1983,Washington,Transportation carbon dioxide emissions,Natural Gas,0.085945
1983,Washington,Transportation carbon dioxide emissions,All Fuels,26.096508
1983,Washington,Electric Power carbon dioxide emissions,Coal,6.622266
1983,Washington,Electric Power carbon dioxide emissions,Petroleum,0.009765
1983,Washington,Electric Power carbon dioxide emissions,Natural Gas,0.001644
1983,Washington,Electric Power carbon dioxide emissions,All Fuels,6.633674
1983,Washington,Industrial carbon dioxide emissions,Coal,0.527883
1983,Washington,Industrial carbon dioxide emissions,Petroleum,8.0633
1983,Washington,Industrial carbon dioxide emissions,Natural Gas,2.690016
1983,Washington,Industrial carbon dioxide emissions,All Fuels,11.2812
1983,Washington,Total carbon dioxide emissions from all sectors,All Fuels,50.31149
1983,Washington,Total carbon dioxide emissions from all sectors,Coal,7.630971
1983,Washington,Total carbon dioxide emissions from all sectors,Petroleum,36.876585
1983,Washington,Residential carbon dioxide emissions,Petroleum,1.362336
1983,West Virginia,Total carbon dioxide emissions from all sectors,Petroleum,12.799071
1983,West Virginia,Total carbon dioxide emissions from all sectors,Natural Gas,6.258264
1983,West Virginia,Total carbon dioxide emissions from all sectors,All Fuels,97.409007
1983,West Virginia,Industrial carbon dioxide emissions,All Fuels,14.193962
1983,West Virginia,Industrial carbon dioxide emissions,Natural Gas,2.509114
1983,West Virginia,Industrial carbon dioxide emissions,Petroleum,1.998168
1983,West Virginia,Industrial carbon dioxide emissions,Coal,9.68668
1983,West Virginia,Electric Power carbon dioxide emissions,All Fuels,68.291725
1983,West Virginia,Electric Power carbon dioxide emissions,Natural Gas,0.006097
1983,West Virginia,Electric Power carbon dioxide emissions,Petroleum,0.180011
1983,West Virginia,Electric Power carbon dioxide emissions,Coal,68.105617
1983,West Virginia,Transportation carbon dioxide emissions,All Fuels,10.372599
1983,West Virginia,Transportation carbon dioxide emissions,Natural Gas,0.510318
1983,West Virginia,Transportation carbon dioxide emissions,Petroleum,9.862282
1983,West Virginia,Commercial carbon dioxide emissions,All Fuels,1.872301
1983,West Virginia,Commercial carbon dioxide emissions,Natural Gas,1.033095
1983,West Virginia,Commercial carbon dioxide emissions,Petroleum,0.369332
1983,West Virginia,Commercial carbon dioxide emissions,Coal,0.469875
1983,West Virginia,Residential carbon dioxide emissions,All Fuels,2.67842
1983,West Virginia,Residential carbon dioxide emissions,Natural Gas,2.199641
1983,West Virginia,Residential carbon dioxide emissions,Petroleum,0.38928
1983,West Virginia,Residential carbon dioxide emissions,Coal,0.0895
1983,West Virginia,Total carbon dioxide emissions from all sectors,Coal,78.351672
1983,Wisconsin,Industrial carbon dioxide emissions,Coal,4.889804
1983,Wisconsin,Industrial carbon dioxide emissions,Petroleum,2.950633
1983,Wisconsin,Industrial carbon dioxide emissions,Natural Gas,5.754559
1983,Wisconsin,Industrial carbon dioxide emissions,All Fuels,13.594996
1983,Wisconsin,Total carbon dioxide emissions from all sectors,All Fuels,78.730711
1983,Wisconsin,Total carbon dioxide emissions from all sectors,Coal,33.53145
1983,Wisconsin,Total carbon dioxide emissions from all sectors,Petroleum,29.463316
1983,Wisconsin,Total carbon dioxide emissions from all sectors,Natural Gas,15.735946
1983,Wisconsin,Residential carbon dioxide emissions,Coal,0.017189
1983,Wisconsin,Residential carbon dioxide emissions,Petroleum,3.014864
1983,Wisconsin,Residential carbon dioxide emissions,Natural Gas,6.009817
1983,Wisconsin,Residential carbon dioxide emissions,All Fuels,9.04187
1983,Wisconsin,Commercial carbon dioxide emissions,Coal,0.090076
1983,Wisconsin,Commercial carbon dioxide emissions,Petroleum,1.831832
1983,Wisconsin,Commercial carbon dioxide emissions,Natural Gas,3.639611
1983,Wisconsin,Commercial carbon dioxide emissions,All Fuels,5.561519
1983,Wisconsin,Transportation carbon dioxide emissions,Petroleum,21.557788
1983,Wisconsin,Transportation carbon dioxide emissions,Natural Gas,0.147343
1983,Wisconsin,Transportation carbon dioxide emissions,All Fuels,21.70513
1983,Wisconsin,Electric Power carbon dioxide emissions,Coal,28.53438
1983,Wisconsin,Electric Power carbon dioxide emissions,Petroleum,0.108199
1983,Wisconsin,Electric Power carbon dioxide emissions,Natural Gas,0.184616
1983,Wisconsin,Electric Power carbon dioxide emissions,All Fuels,28.827195
1983,Wyoming,Total carbon dioxide emissions from all sectors,Natural Gas,4.411427
1983,Wyoming,Total carbon dioxide emissions from all sectors,Petroleum,7.910534
1983,Wyoming,Total carbon dioxide emissions from all sectors,Coal,29.820011
1983,Wyoming,Total carbon dioxide emissions from all sectors,All Fuels,42.141972
1983,Wyoming,Industrial carbon dioxide emissions,All Fuels,8.553465
1983,Wyoming,Industrial carbon dioxide emissions,Natural Gas,2.809587
1983,Wyoming,Industrial carbon dioxide emissions,Petroleum,2.912727
1983,Wyoming,Industrial carbon dioxide emissions,Coal,2.831151
1983,Wyoming,Electric Power carbon dioxide emissions,All Fuels,26.784786
1983,Wyoming,Electric Power carbon dioxide emissions,Natural Gas,0.007476
1983,Wyoming,Electric Power carbon dioxide emissions,Petroleum,0.035055
1983,Wyoming,Electric Power carbon dioxide emissions,Coal,26.742255
1983,Wyoming,Transportation carbon dioxide emissions,All Fuels,4.694762
1983,Wyoming,Transportation carbon dioxide emissions,Natural Gas,0.296647
1983,Wyoming,Transportation carbon dioxide emissions,Petroleum,4.398116
1983,Wyoming,Commercial carbon dioxide emissions,All Fuels,0.94998
1983,Wyoming,Commercial carbon dioxide emissions,Natural Gas,0.515566
1983,Wyoming,Commercial carbon dioxide emissions,Petroleum,0.227276
1983,Wyoming,Commercial carbon dioxide emissions,Coal,0.207137
1983,Wyoming,Residential carbon dioxide emissions,All Fuels,1.158978
1983,Wyoming,Residential carbon dioxide emissions,Natural Gas,0.782151
1983,Wyoming,Residential carbon dioxide emissions,Coal,0.039468
1983,Wyoming,Residential carbon dioxide emissions,Petroleum,0.337359
1984,Alabama,Residential carbon dioxide emissions,Coal,0.06338
1984,Alabama,Total carbon dioxide emissions from all sectors,Natural Gas,12.368155
1984,Alabama,Residential carbon dioxide emissions,Natural Gas,2.766902
1984,Alabama,Residential carbon dioxide emissions,All Fuels,3.292674
1984,Alabama,Commercial carbon dioxide emissions,Coal,0.270036
1984,Alabama,Commercial carbon dioxide emissions,Petroleum,0.582228
1984,Alabama,Commercial carbon dioxide emissions,Natural Gas,1.509638
1984,Alabama,Commercial carbon dioxide emissions,All Fuels,2.361903
1984,Alabama,Transportation carbon dioxide emissions,Petroleum,23.136118
1984,Alabama,Transportation carbon dioxide emissions,Natural Gas,0.720065
1984,Alabama,Transportation carbon dioxide emissions,All Fuels,23.856183
1984,Alabama,Electric Power carbon dioxide emissions,Coal,40.701944
1984,Alabama,Electric Power carbon dioxide emissions,Petroleum,0.030914
1984,Alabama,Electric Power carbon dioxide emissions,Natural Gas,0.021208
1984,Alabama,Electric Power carbon dioxide emissions,All Fuels,40.754066
1984,Alabama,Industrial carbon dioxide emissions,Coal,14.209139
1984,Alabama,Industrial carbon dioxide emissions,Petroleum,3.501328
1984,Alabama,Industrial carbon dioxide emissions,Natural Gas,7.350342
1984,Alabama,Industrial carbon dioxide emissions,All Fuels,25.060809
1984,Alabama,Total carbon dioxide emissions from all sectors,All Fuels,95.325634
1984,Alabama,Total carbon dioxide emissions from all sectors,Coal,55.244499
1984,Alabama,Total carbon dioxide emissions from all sectors,Petroleum,27.712981
1984,Alabama,Residential carbon dioxide emissions,Petroleum,0.462392
1984,Alaska,Industrial carbon dioxide emissions,Petroleum,2.642316
1984,Alaska,Industrial carbon dioxide emissions,Natural Gas,9.316191
1984,Alaska,Industrial carbon dioxide emissions,All Fuels,11.958507
1984,Alaska,Total carbon dioxide emissions from all sectors,All Fuels,28.630907
1984,Alaska,Total carbon dioxide emissions from all sectors,Coal,1.232601
1984,Alaska,Total carbon dioxide emissions from all sectors,Petroleum,14.145856
1984,Alaska,Total carbon dioxide emissions from all sectors,Natural Gas,13.252449
1984,Alaska,Residential carbon dioxide emissions,Coal,0.144429
1984,Alaska,Residential carbon dioxide emissions,Petroleum,0.629052
1984,Alaska,Residential carbon dioxide emissions,Natural Gas,0.628287
1984,Alaska,Residential carbon dioxide emissions,All Fuels,1.401768
1984,Alaska,Commercial carbon dioxide emissions,Coal,0.615744
1984,Alaska,Commercial carbon dioxide emissions,Petroleum,0.629831
1984,Alaska,Commercial carbon dioxide emissions,Natural Gas,1.309064
1984,Alaska,Commercial carbon dioxide emissions,All Fuels,2.55464
1984,Alaska,Transportation carbon dioxide emissions,Petroleum,9.791701
1984,Alaska,Transportation carbon dioxide emissions,Natural Gas,0.314409
1984,Alaska,Transportation carbon dioxide emissions,All Fuels,10.106109
1984,Alaska,Electric Power carbon dioxide emissions,Coal,0.472428
1984,Alaska,Electric Power carbon dioxide emissions,Petroleum,0.452956
1984,Alaska,Electric Power carbon dioxide emissions,Natural Gas,1.684498
1984,Alaska,Electric Power carbon dioxide emissions,All Fuels,2.609883
1984,Arizona,Residential carbon dioxide emissions,Coal,0.000384
1984,Arizona,Total carbon dioxide emissions from all sectors,Natural Gas,6.654167
1984,Arizona,Residential carbon dioxide emissions,Natural Gas,1.530899
1984,Arizona,Residential carbon dioxide emissions,All Fuels,1.689216
1984,Arizona,Commercial carbon dioxide emissions,Coal,0.001536
1984,Arizona,Commercial carbon dioxide emissions,Petroleum,0.217518
1984,Arizona,Commercial carbon dioxide emissions,Natural Gas,1.403545
1984,Arizona,Commercial carbon dioxide emissions,All Fuels,1.6226
1984,Arizona,Transportation carbon dioxide emissions,Petroleum,18.933026
1984,Arizona,Transportation carbon dioxide emissions,Natural Gas,0.760201
1984,Arizona,Transportation carbon dioxide emissions,All Fuels,19.693227
1984,Arizona,Electric Power carbon dioxide emissions,Coal,27.412519
1984,Arizona,Electric Power carbon dioxide emissions,Petroleum,0.327864
1984,Arizona,Electric Power carbon dioxide emissions,Natural Gas,1.413513
1984,Arizona,Electric Power carbon dioxide emissions,All Fuels,29.153896
1984,Arizona,Industrial carbon dioxide emissions,Coal,3.46692
1984,Arizona,Industrial carbon dioxide emissions,Petroleum,1.353091
1984,Arizona,Industrial carbon dioxide emissions,Natural Gas,1.546008
1984,Arizona,Industrial carbon dioxide emissions,All Fuels,6.366018
1984,Arizona,Total carbon dioxide emissions from all sectors,All Fuels,58.524957
1984,Arizona,Total carbon dioxide emissions from all sectors,Coal,30.881359
1984,Arizona,Total carbon dioxide emissions from all sectors,Petroleum,20.989431
1984,Arizona,Residential carbon dioxide emissions,Petroleum,0.157932
1984,Arkansas,Residential carbon dioxide emissions,Coal,0.001633
1984,Arkansas,Total carbon dioxide emissions from all sectors,Natural Gas,11.132027
1984,Arkansas,Residential carbon dioxide emissions,Natural Gas,2.479639
1984,Arkansas,Residential carbon dioxide emissions,All Fuels,2.934382
1984,Arkansas,Commercial carbon dioxide emissions,Coal,0.006818
1984,Arkansas,Commercial carbon dioxide emissions,Petroleum,0.764704
1984,Arkansas,Commercial carbon dioxide emissions,Natural Gas,1.566264
1984,Arkansas,Commercial carbon dioxide emissions,All Fuels,2.337786
1984,Arkansas,Transportation carbon dioxide emissions,Petroleum,14.006137
1984,Arkansas,Transportation carbon dioxide emissions,Natural Gas,0.562065
1984,Arkansas,Transportation carbon dioxide emissions,All Fuels,14.568202
1984,Arkansas,Electric Power carbon dioxide emissions,Coal,14.767581
1984,Arkansas,Electric Power carbon dioxide emissions,Petroleum,0.007788
1984,Arkansas,Electric Power carbon dioxide emissions,Natural Gas,1.372423
1984,Arkansas,Electric Power carbon dioxide emissions,All Fuels,16.147792
1984,Arkansas,Industrial carbon dioxide emissions,Coal,0.806634
1984,Arkansas,Industrial carbon dioxide emissions,Petroleum,3.037093
1984,Arkansas,Industrial carbon dioxide emissions,Natural Gas,5.151636
1984,Arkansas,Industrial carbon dioxide emissions,All Fuels,8.995363
1984,Arkansas,Total carbon dioxide emissions from all sectors,All Fuels,44.983525
1984,Arkansas,Total carbon dioxide emissions from all sectors,Coal,15.582666
1984,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,18.268832
1984,Arkansas,Residential carbon dioxide emissions,Petroleum,0.45311
1984,California,Industrial carbon dioxide emissions,All Fuels,69.184255
1984,California,Total carbon dioxide emissions from all sectors,All Fuels,315.50483
1984,California,Total carbon dioxide emissions from all sectors,Coal,3.525554
1984,California,Total carbon dioxide emissions from all sectors,Petroleum,220.753454
1984,California,Total carbon dioxide emissions from all sectors,Natural Gas,91.225822
1984,California,Residential carbon dioxide emissions,Coal,0.014308
1984,California,Residential carbon dioxide emissions,Petroleum,1.033325
1984,California,Residential carbon dioxide emissions,Natural Gas,25.980224
1984,California,Residential carbon dioxide emissions,All Fuels,27.027857
1984,California,Commercial carbon dioxide emissions,Coal,0.061171
1984,California,Commercial carbon dioxide emissions,Petroleum,5.080741
1984,California,Commercial carbon dioxide emissions,Natural Gas,10.555911
1984,California,Commercial carbon dioxide emissions,All Fuels,15.697823
